id,hash,title,company,city,experience,skills_raw,description,url,date_posted,source,scraped_at
46,1c62bd9dde0ad395,Senior Developer / Chef de Projet IT - Douala,Nexttech Core Sarl,Douala,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",AGILE - ANDROID - Communication - CSS - Gestion - HTML - JAVASCRIPT - LINUX - Management - Marketing - ORACLE - PL SQL - Planification - SCRUM - SQL,"Nous recherchons un Senior Developer / Chef de Projet IT pour rejoindre notre équipe. Ce poste implique la gestion de projets informatiques tout en participant activement au développement d’applications et à la coordination technique. Le candidat devra assurer la planification, le suivi des projets, la communication avec les clients et la réalisation de tâches de développement pour répondre aux besoins métiers. Missions : Mettre en place une gestion de projet structurée, efficace et adaptée aux objectifs de l'entreprise. Piloter et suivre l’avancement des projets informatiques de leur conception à leur déploiement. Participer au développement direct des applications, modules et interfaces selon les...",https://www.emploi.cm/offre-emploi-cameroun/senior-developer-chef-projet-it-douala-1174885,2026-05-05,emploi_cm,2026-05-22T10:50:20.044266
47,b5647994c77ec769,Commercial B2B - Télétravail,Palma Talents,International,"Bac+3, Bac+4 & Bac+5 et plus",Communication - CRM - Marketing - Prospection - Vente,"Nous recherchons un Commercial B2B talentueux et passionné spécialisé dans la prospection, le développement et la gestion d'un portefeuille de clients professionnels. Il identifiera les besoins des entreprises, proposera des solutions adaptées et négociera des contrats pour maximiser les ventes.",https://www.emploi.cm/offre-emploi-cameroun/commercial-b2b-teletravail-1181072,2026-05-15,emploi_cm,2026-05-22T10:50:20.044266
48,87ce2b63a4ce118e,Commercial Junior International Fintech et Logiciels - Yaoundé,Quitus,Yaoundé,"Bac+3, Bac+4 & Bac+5 et plus",Commercialisation - Communication - Développement Commercial - Fidélisation des Clients - Marketing - Prospection - Prospection Commerciale - Suivi Commercial - Vente,"Nous recherchons un Commercial Junior International Fintech et Logiciels pour rejoindre notre équipe dynamique. Ce poste consiste à soutenir le développement commercial de Quitus Payments & Services sur les marchés locaux et internationaux, en mettant l'accent sur la fintech, les logiciels, les solutions digitales et les démarches institutionnelles. Le candidat retenu participera activement à l'identification de prospects, à la gestion des opportunités commerciales, à la préparation de présentations, ainsi qu'à l'accompagnement des démarches auprès des institutions et partenaires stratégiques. Missions : Identifier de nouveaux prospects et opportunités sur les marchés locaux et internationaux,...",https://www.emploi.cm/offre-emploi-cameroun/commercial-junior-international-fintech-logiciels-yaounde-1181093,2026-05-15,emploi_cm,2026-05-22T10:50:20.044266
49,88f72ebf53034add,Caissière - Douala,Men Builder Sarl,Douala,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Comptabilité - Finance - Gestion,"Nous recherchons un Caissières pour rejoindre notre équipe. Ce poste implique la gestion des transactions financières, l'accueil des clients et la tenue de caisse dans un environnement dynamique et professionnel. Missions : Accueillir et conseiller les clients lors de leur passage en caisse. Gérer les opérations de paiement et assurer la précision des transactions. Tenir à jour les registres de caisse et effectuer les clôtures journalières. Veiller au bon fonctionnement des équipements de caisse et signaler toute anomalie. Maintenir un espace de travail propre et organisé conformément aux standards de l'entreprise.",https://www.emploi.cm/offre-emploi-cameroun/caissiere-douala-1181575,2026-05-18,emploi_cm,2026-05-22T10:50:20.044266
50,39bdabb7f12950bd,Professeur Particulier - Toutes les Villes,Kelétude,International,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Communication - Cours Particuliers,"Nous sommes à la recherche d’un(e) Professeur Particulier chez KELétude. Responsabilités : Donner des cours particuliers dans les domaines de votre choix (soutien scolaire, langues, sport, musique, arts, culture, etc.) Organiser vos cours à domicile, chez vous, en ligne ou dans un lieu commun Fixer librement vos tarifs horaires Préparer les cours et accompagner les élèves dans leur progression Maintenir un climat de confiance et participer à la communauté KELétude Utiliser le calendrier mis à disposition pour gérer votre emploi du temps Participer aux actions socio-éducatives de KELétude",https://www.emploi.cm/offre-emploi-cameroun/professeur-particulier-toutes-villes-1089789,2026-05-14,emploi_cm,2026-05-22T10:50:20.044266
51,c1a556fc6fc92371,Commercial(e) - Douala,Toltec Consulting,Douala,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Actions Commerciales - Actions Marketing - Ciblage Marketing - Communication - Communication Marketing - Marketing - Marketing Commercial - Négociation - Négociation Commerciale - Stratégie Commerciale - Vente,"Nous sommes une Startup qui cherchons à renforcer notre équipe en recrutant un(e) Business Developper dynamique et talentueux(se) pour jouer un rôle clé dans notre croissance.Si tu es une personne jeune, autonome, disciplinée, organisée et rigoureuse. D’autre part, qui adore le travail d’équipe et possède des talents de vendeurs innés, alors ce poste est fait pour toi. Missions : Sous la supervision du Directeur Général, vous aurez les responsabilités qui suivent : Élaborer et mettre en œuvre une stratégie commerciale efficace de notre solution Boolean Pro et la palette d'équipements associés (Tiroir de caisse automatique, Imprimante thermique, Tablette POS; Etc). Identifier de nouvelles...",https://www.emploi.cm/offre-emploi-cameroun/commerciale-douala-1177033,2026-05-06,emploi_cm,2026-05-22T10:50:20.044266
52,0317d6cfae57c82f,Développeur Full Stack / Oracle APEX - Douala,Nexttech Core Sarl,Douala,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",AGILE - CSS - FULL STACK - HTML - JAVASCRIPT - ORACLE - PL SQL - SCRUM - SQL,"Nous recherchons un Développeur Full Stack / Oracle APEX pour rejoindre notre équipe. Ce poste implique la conception, le développement, la maintenance et l'évolution d'applications web et métiers, en collaboration avec l'équipe projet. Le candidat doit faire preuve d'une forte capacité d'analyse, d'une rigueur technique et d'une volonté d'amélioration continue dans un environnement orienté qualité et satisfaction client. Missions : Analyser les besoins fonctionnels et techniques fournis par le Chef de Projet ou le client. Développer des applications, modules, interfaces et fonctionnalités selon les spécifications définies. Travailler sur des applications Oracle APEX et des bases de...",https://www.emploi.cm/offre-emploi-cameroun/developpeur-full-stack-oracle-apex-douala-1176410,2026-05-06,emploi_cm,2026-05-22T10:50:20.044266
53,6c0cfd1a868b5f7d,Commercial de Terrain (H/F) - Yaoundé,Soft-Ai Sarl,Yaoundé,Qualification avant bac & Bac,Communication - Marketing - Vente,"Nous recherchons un Commercial(e) Terrain pour rejoindre notre équipe à Yaoundé. Ce poste implique la promotion active des services de l'application EZYLI, la sensibilisation des populations locales, ainsi que le développement de nouveaux partenariats et utilisateurs. Le rôle nécessite de travailler dans un environnement dynamique et orienté vers la croissance. Missions : Présenter et promouvoir de manière efficace les services innovants de l'application EZYLI auprès des clients potentiels. Sensibiliser les populations locales à l'utilisation de l'application pour favoriser son adoption et sa diffusion. Prospecter activement de nouveaux utilisateurs et partenaires afin d'élargir la base client et...",https://www.emploi.cm/offre-emploi-cameroun/commercial-terrain-hf-yaounde-1179420,2026-05-13,emploi_cm,2026-05-22T10:50:20.044266
54,4b8bf1430c0a340a,Business Developer Junior - Télétravail,Palma Talents,International,"Bac+3, Bac+4 & Bac+5 et plus",Communication - Marketing - SALESFORCE,"Nous recherchons un Business Developer Junior talentueux et passionné spécialisé dans l'identification et la prospection de nouvelles opportunités commerciales pour l'entreprise. Il travaillera en étroite collaboration avec l'équipe de vente pour développer des stratégies de croissance et établir des relations avec des clients potentiels. Ses missions incluront la recherche de marché, la prise de contact avec des prospects, la préparation de présentations et la participation à des événements de networking.",https://www.emploi.cm/offre-emploi-cameroun/business-developer-junior-teletravail-1179720,2026-05-13,emploi_cm,2026-05-22T10:50:20.044266
55,ac5b97776a336fe3,"Monteur Vidéo Ads (CapCut, Premiere Pro) - Télétravail",Palma Talents,International,"Bac+3, Bac+4 & Bac+5 et plus",Communication - Marketing,"Nous recherchons un Monteur vidéo Ads (CapCut, Premiere Pro) talentueux et passionné spécialisé dans la création et l'édition de contenus vidéo percutants destinés à des campagnes publicitaires sur diverses plateformes. Vous utiliserez des logiciels tels que CapCut et Premiere Pro pour assembler des séquences, ajouter des effets visuels, des transitions et des éléments sonores, tout en respectant les délais et les directives créatives.",https://www.emploi.cm/offre-emploi-cameroun/monteur-video-ads-capcut-premiere-pro-teletravail-1179730,2026-05-13,emploi_cm,2026-05-22T10:50:20.044266
56,91127ea501a0a355,Comptable Experimenté - Yaoundé,Aquageniks,Yaoundé,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Comptabilité - Comptabilité Générale - États Financiers - Finance - Fiscalité - Gestion - Trésorerie,"Aquageniks SARL , entreprise dynamique spécialisée dans la production et la distribution des intrants piscicoles (Aliments et alevins) pour poissons recherche un Comptable talentueux et motivé pour rejoindre son équipe à Yaoundé. Notre mission est de soutenir la croissance durable de la pisciculture au Cameroun et en Afrique centrale. Pour accompagner ce développement, nous avons besoin d’un professionnel capable de garantir la rigueur financière et la conformité fiscale de nos activités. Vos principales responsabilités : Missions principales Comptabilité & Finance : (journalier ou hebdomadaire) Tenue de la comptabilité générale et analytique (Saisie, rapprochement, flux de trésorerie et bilans mensuels...",https://www.emploi.cm/offre-emploi-cameroun/comptable-experimente-yaounde-1181417,2026-05-18,emploi_cm,2026-05-22T10:50:20.044266
57,b78847224a952367,Développeur Full Stack (H/F) - Yaoundé,Afreetech,Yaoundé,"Bac+3, Bac+4 & Bac+5 et plus",CSS - DOCKER - FULL STACK - GIT - HTML - JAVA - JAVASCRIPT - JENKINS - MONGODB - MYSQL - NODE JS - NOSQL - PYTHON - REACT - RUBY ON RAILS,Nous AFREETECH CAMEROON SARL sommes une Entreprise de Services Numériques certifiée ISO 9001:2015 et recherchons activement des Développeurs Full Stack expérimentés pour rejoindre notre équipe de développement. Vous serez responsable de la conception et du développement des applications web et mobiles de haute qualité afin de répondre aux exigences de nos projets d’envergure.,https://www.emploi.cm/offre-emploi-cameroun/developpeur-full-stack-hf-yaounde-1115682,2026-05-04,emploi_cm,2026-05-22T10:50:20.044266
58,9c4ac114122ca3fc,Bilingual Customer Advisor / Business Developer,Simpala Africa,Bafoussam - Bertoua - Douala - Ebolowa - Garoua - Maroua -...,Bac,Business Development - Business Strategy - Communication - Communication Marketing - Gestion Commerciale - Marketing - Négociation - Stratégie Marketing - Vente,"We are looking for Customer Advisors / Business Developers in the cities of Yaoundé , Douala and Bafoussam . Missions: You work methodically on the basis of S.M.A.R.T. objectives and like to improve your performance thanks to regular feedback from your colleagues and managers. You contribute to the development of sales of our IT solutions throughout Cameroon and abroad. You will be responsible for identifying and developing new commercial opportunities while maintaining relationships with partners and customers. You bring your expertise in evaluating their problems and finding the appropriate solutions in our product portfolio. You write and propose service offers and responses to calls for tenders in...",https://www.emploi.cm/offre-emploi-cameroun/bilingual-customer-advisor-business-developer-922024,2026-05-04,emploi_cm,2026-05-22T10:50:20.044266
59,b83ac993e2481baf,Backend Engineer (Flask) - Douala (possibilité de Télétravail),Paysika Sas,Douala & International,"Bac+3, Bac+4 & Bac+5 et plus",AGILE - AMAZON AWS - Banque - DJANGO - DOCKER - ELK - FLOWCODE - GIT - Informatique Appliquée - OAUTH - POSTGRESQL - PYTHON - REDIS - Sécurité,"As a Senior Backend Engineer , you will be responsible for the design, development, and maintenance of our APIs and critical backend services for our fintech applications. You will work closely with product, frontend, and DevOps teams to deliver scalable, secure, and high-performance solutions. This role emphasizes expertise in Python with the Flask framework(otherwise a strong experience in software design), while integrating advanced stacks suitable for a highly regulated fintech environment. Key responsibilities: Design and implement RESTful APIs in Python with Flask, ensuring high performance and low latency for real-time transactions. Optimize the performance and scalability of backend systems to handle high volumes...",https://www.emploi.cm/offre-emploi-cameroun/backend-engineer-flask-douala-possibilite-teletravail-1175058,2026-05-04,emploi_cm,2026-05-22T10:50:20.044266
60,3fdafba8c6c246e9,"Expert Contenus Numériques et Expérience Utilisateur - Nkolfoulou, Centre, Cameroon",Chambiss,Yaoundé,Bac+5 et plus,,"L' Expert en contenus numériques et expérience utilisateur est responsable de l'intégration, de la structuration et de l'amélioration des contenus sur des plateformes numériques, en particulier les plateformes de formation. Il doit veiller à la qualité de l'ergonomie, à l'interaction utilisateur et à l'adaptation des contenus pédagogiques pour offrir une expérience optimale sur la plateforme. Qualifications minimales : Être titulaire d’un diplôme Bac+3 minimum en communication digitale, design, multimédia, UX/UI, production de contenus ou discipline connexe. Expérience générale : Justifier d’au moins cinq (05) ans d’expérience dans l'intégration de contenus numériques...",https://www.emploi.cm/offre-emploi-cameroun/expert-contenus-numeriques-experience-utilisateur-nkolfoulou-centre-cameroon,2026-05-04,emploi_cm,2026-05-22T10:50:20.044266
61,84d9173a8e027547,Infographe - Douala,Fondation Africavenir International,Douala,"Bac+3, Bac+4 & Bac+5 et plus",Conception Assistée par Ordinateur - Dessin Assisté par Ordinateur - Graphisme - ILLUSTRATOR - INDESIGN - Montage - PHOTOSHOP - Publication Assistée par Ordinateur - QUARKXPRESS,"Nous recherchons un Infographe talentueux pour rejoindre notre équipe dynamique. Ce poste implique la maîtrise de divers logiciels de montage et la capacité à travailler efficacement dans un environnement collaboratif et exigeant. Missions : Assurer la création et la réalisation de supports graphiques en utilisant des logiciels spécialisés tels qu'InDesign, Adobe Illustrator, Adobe Audition, Photoshop, Adobe Premiere Pro, QuarkXPress, et autres outils de montage. Collaborer étroitement avec l'équipe pour développer des concepts visuels innovants et adaptés aux projets en cours. Respecter les délais impartis tout en maintenant un haut niveau de qualité dans toutes les productions graphiques. Participer à la...",https://www.emploi.cm/offre-emploi-cameroun/infographe-douala-1178727,2026-05-11,emploi_cm,2026-05-22T10:50:20.044266
62,b12e3e7cfedc5728,Comptable (H/F) – Fondation Sophia et Musée RAMSCB - Yaoundé et Edea,Fondation Sophia,Yaoundé,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",CIEL - Comptabilité - Comptabilité Analytique - Comptabilité Générale - Comptabilité Publique - EBP - Finance - Gestion - Gestion Financière - Rapports Financiers - SAGE - Suivi de la Trésorerie - Trésorerie,"Nous recherchons un Comptable (H/F) – Fondation Sophia & Musée RAMSCB pour rejoindre notre équipe dynamique. Ce poste implique la gestion complète des opérations financières et comptables des structures, notamment la tenue rigoureuse de la comptabilité, le suivi précis des subventions, mécénats et dons, ainsi que la préparation des déclarations fiscales, dans un environnement associatif et culturel stimulant. Missions : Assurer la tenue de la comptabilité générale, incluant la saisie des factures, les rapprochements bancaires et le lettrage des comptes. Gérer la comptabilité analytique par projet et par entité, en distinguant la Fondation et le Musée pour une meilleure visibilité financière. Suivre et...",https://www.emploi.cm/offre-emploi-cameroun/comptable-hf-fondation-sophia-musee-ramscb-yaounde-edea-1178551,2026-05-11,emploi_cm,2026-05-22T10:50:20.044266
63,6fbad67bb8fde64b,Affilié Marketing - Yaoundé,Melbet Affiliate,Bafoussam - Bamenda - Bertoua - Buéa - Douala - Ebolowa - Garoua,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 - Bac+5 et plus",Communication - Marketing - Marketing Digital,"Nous recherchons 10 Affiliés Marketing dynamiques et motivés pour rejoindre notre équipe au Cameroun. Ce poste en CDD ou mission est idéal pour les débutants titulaires d'un niveau secondaire, souhaitant débuter une carrière dans le marketing et la communication sans expérience préalable. Responsabilités: Promouvoir nos produits et services via des campagnes marketing en ligne et hors ligne. Gérer et développer un réseau d'affiliés pour maximiser la visibilité et les ventes. Analyser les performances des campagnes et proposer des améliorations. Collaborer avec l'équipe marketing pour créer du contenu attractif et pertinent. Assurer un suivi régulier des prospects et clients pour optimiser la...",https://www.emploi.cm/offre-emploi-cameroun/affilie-marketing-yaounde-1179832,2026-05-13,emploi_cm,2026-05-22T10:50:20.044266
64,15c8177cbf8602d2,Stagiaire IA et Process Automation - Yaoundé,Sawego Sarl,Yaoundé,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",,"Nous recherchons un Stagiaire IA et Process Automation pour rejoindre notre équipe. Ce poste implique la participation à la conception et à l’amélioration de chatbots ainsi que l’automatisation des processus internes utilisant l’intelligence artificielle, afin d’optimiser les opérations de l’entreprise. Le stagiaire travaillera dans un environnement dynamique, axé sur l’innovation et la rapidité d’exécution. Missions : Participer à la création et à l’amélioration de chatbots (WhatsApp, web, etc.) pour diverses plateformes. Automatiser des tâches internes telles que le support client, les réponses automatiques et le suivi des processus. Tester et intégrer des outils d...",https://www.emploi.cm/offre-emploi-cameroun/stagiaire-ia-process-automation-yaounde-1177920,2026-05-08,emploi_cm,2026-05-22T10:50:20.044266
65,3bc8961bb4db70e9,Stagiaire en Gestion de Projets - Yaoundé,Axxentis,Yaoundé,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",,"Dans le cadre du développement de ses activités, notre structure recherche un(e) Stagiaire en Gestion de Projets pour participer au suivi et à la coordination de projets dans les domaines de l’électricité des bâtiments et des infrastructures informatiques. Le (la) stagiaire assistera les équipes dans l’organisation, la coordination et le suivi administratif et opérationnel des projets afin de garantir leur bonne exécution. Missions principales Participer au suivi et à la coordination des projets ; Participer à la préparation des documents et rapports de suivi ; Participer aux différents projets techniques et technologiques de l’entreprise dans un cadre d’apprentissage et de formation...",https://www.emploi.cm/offre-emploi-cameroun/stagiaire-gestion-projets-yaounde-1177936,2026-05-08,emploi_cm,2026-05-22T10:50:20.044266
66,b209d1dcda0b8106,Commercial IT / Chargé de Développement Commercial - Douala,Nexttech Core Sarl,Douala,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Communication - CRM - Développement Commercial - Marketing - Négociation - Prospection - Prospection Commerciale - Suivi Commercial - Télémarketing - Vente,"Nous recherchons un Commercial IT / Chargé de Développement Commercial pour rejoindre notre équipe. Ce poste implique la prospection de nouveaux clients, la présentation des services numériques de l’entreprise, la compréhension des besoins des prospects, l’organisation de rendez-vous, le suivi des opportunités commerciales et la contribution à la signature de contrats. Le candidat devra posséder une bonne connaissance des solutions digitales et une capacité à convaincre dans un environnement dynamique. Missions : Développer le portefeuille clients de NextTech Core SARL en prospectant activement de nouveaux clients dans divers secteurs. Identifier, contacter et suivre les prospects pour comprendre leurs...",https://www.emploi.cm/offre-emploi-cameroun/commercial-it-charge-developpement-commercial-douala-1174886,2026-05-05,emploi_cm,2026-05-22T10:50:20.044266
67,eb2dbd2bff79d7f7,Développeur - Yaoundé,Sandagah,Yaoundé,"Bac+3, Bac+4 & Bac+5 et plus",,Nous sommes à la recherche d'un Développeur. Mission : Conception ERP,https://www.emploi.cm/offre-emploi-cameroun/developpeur-yaounde-1169225,2026-04-20,emploi_cm,2026-05-22T10:50:20.044266
68,cb9b1ef21a4285ee,Livreur Interne - Douala,Yanou I Holdings Sarl,Douala,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Transport,Nous sommes à la recherche des Livreurs Internes pour collaborer à la livraison de nos commandes. Qualités attendues Présentation soignée et comportement professionnel Ponctualité et respect des délais Livraison sécurisée des commandes Suivi des itinéraires optimaux Bonne communication avec les clients et l’équipe support YaFi Conditions Statut : Interne Salaire : 50 000 FCFA Salaire de base + 2000 FCFA de commission à partir de la 5 e livraison + les frais de livraison. Disponibilité : immédiate,https://www.emploi.cm/offre-emploi-cameroun/livreur-interne-douala-1083053,2026-05-06,emploi_cm,2026-05-22T10:50:20.044266
69,88db57d68db2bb24,Développeur Front-end Middle - Douala,Inov Consulting,Douala,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",API - CSS - CSS3 - GIT - HTML - JAVASCRIPT - REACT - REST,"À propos du poste Nous sommes une organisation dynamique basée à Douala, et nous recrutons un(e) Développeur(se) Front-end de niveau Middle pour renforcer notre équipe technique. Vous serez au cœur du développement de nos interfaces utilisateur, en collaboration étroite avec les équipes design et back-end. Missions principales Développer et maintenir des interfaces web réactives, performantes et accessibles Traduire les maquettes UI/UX en composants réutilisables et bien structurés Intégrer des APIs REST et/ou GraphQL en coordination avec l'équipe back-end Optimiser les performances web et garantir l'accessibilité des applications Participer aux revues de code et contribuer à l'amélioration des bonnes...",https://www.emploi.cm/offre-emploi-cameroun/developpeur-front-end-middle-douala-1172742,2026-04-28,emploi_cm,2026-05-22T10:50:20.044266
70,1bf8dfb67259e71d,Assistant en Gestion Financière et de Stock - Yaoundé,Supermarket,Yaoundé,Bac+4 & Bac+5 et plus,Audit - Comptabilité - Finance - Flux Financiers - Gestion - Gestion Financière - Rapports Financiers,"Nous recherchons un Assistant en Gestion Financière et de Stock pour rejoindre notre équipe. Ce poste implique la gestion quotidienne des finances et des inventaires, ainsi que la coordination avec l'équipe comptable, dans un environnement professionnel dynamique. Missions : Assurer la gestion précise et efficace des finances de l'entreprise, y compris le suivi des budgets et des dépenses. Gérer le stock de l'entreprise, en veillant à l'optimisation des niveaux de stock et à la rotation des produits. Coordonner avec les assistants comptables pour garantir la cohérence des données financières et comptables. Suivre et analyser les flux financiers et logistiques pour optimiser les processus internes....",https://www.emploi.cm/offre-emploi-cameroun/assistant-gestion-financiere-stock-yaounde-1178678,2026-05-11,emploi_cm,2026-05-22T10:50:20.044266
71,4ebc6858e9323ee9,Infographe - Yaoundé,Ayomedia,Yaoundé,Bac+2,Graphisme - ILLUSTRATOR - INDESIGN - PHOTOSHOP,"Dans le cadre du renforcement de nos capacités de productions, nous recherchons des Infographes qualifié, passionné, professionnel sur Yaoundé. Missions : L’identité visuelle Bannière, banderole, affiche Print : Agenda, cartes, plaquettes, dépliants, packaging Gestion des imprimantes laser et autres machines de façonnage La proposition en permanence des idées fraîches, créatives et nouvelles.",https://www.emploi.cm/offre-emploi-cameroun/infographe-yaounde-915936,2026-04-27,emploi_cm,2026-05-22T10:50:20.044266
72,8e643fb38520123d,Travail à Distance – Enregistrements Audio (sans Expérience) - International,Voice Data Ai,International,"Qualification avant bac, Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",,Nous recrutons des participants pour une mission 100% en ligne : réaliser des enregistrements audio (lecture de phrases / réponses guidées) destinés à améliorer des systèmes de reconnaissance vocale / Voice AI . Aucune expérience requise – tous profils acceptés Il suffit de : Savoir lire correctement ( FR et/ou EN et/ou Autres selon disponibilité) Avoir un smartphone + connexion internet Enregistrer dans un endroit calme et suivre des consignes simples Ce que vous ferez : Lire des scripts fournis ou répondre à des questions courtes Enregistrer votre voix via une application partenaire Soumettre les enregistrements pour ...,https://www.emploi.cm/offre-emploi-cameroun/travail-distance-enregistrements-audio-sans-experience-international-1172363,2026-04-27,emploi_cm,2026-05-22T10:50:20.044266
73,0380baba9110d3fc,Assistante de Direction (H/F) - Douala,Aa Digital Tech Sarl,Douala,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Accueil - Assistanat - Bureautique - Communication - Documents Administratifs - Gestion Administrative - Organisation Administrative - Pack Office - Secrétariat,"Nous recherchons une Assistante de Direction (H/F) pour rejoindre notre équipe. Ce poste implique la gestion administrative, la coordination des activités et le soutien à la direction dans un environnement dynamique et en pleine croissance. Missions : Assurer la gestion quotidienne de l'agenda de la direction et organiser ses déplacements. Gérer la correspondance, les appels et les courriels entrants pour filtrer et prioriser les demandes. Préparer et rédiger des documents administratifs, rapports et présentations. Coordonner les réunions, rédiger les comptes rendus et suivre les actions décidées. Participer à l'organisation d'événements internes et externes liés à la direction.",https://www.emploi.cm/offre-emploi-cameroun/assistante-direction-hf-douala-1175435,2026-05-04,emploi_cm,2026-05-22T10:50:20.044266
74,144ebd48cca4d4df,Spécialiste en Statistique et Econométrie - Yaoundé,Naumur At,Yaoundé,Bac+5 et plus,Finance - Formation - Gestion - Projets RH - STATA,"Dans le cadre de ses activités, NAUMUR recrute un(e) Spécialiste en statistique et économétrie chargé(e) de fournir une expertise technique en analyse de données, modélisation économétrique et production de résultats statistiques fiables pour appuyer la prise de décision, notamment dans le secteur de l’éducation. Le/La titulaire du poste aura pour principales missions de : Concevoir et mettre en œuvre des méthodes d’analyse statistique et économétrique ; Collecter, traiter et analyser des données quantitatives complexes ; Développer des modèles économétriques pour l’évaluation des politiques et projets ; Produire des résultats chiffrés, rapports analytiques et notes techniques ; Contribuer aux...",https://www.emploi.cm/offre-emploi-cameroun/specialiste-statistique-econometrie-yaounde-1172756,2026-05-04,emploi_cm,2026-05-22T10:50:20.044266
75,7a3c43e48f9300ef,"Expert en Ingénierie Pédagogique et Formation - Nkolfoulou, Centre, Cameroon",Chambiss,Ngaoundéré & Yaoundé,Bac+5 et plus,,"L' Expert en ingénierie pédagogique et formation est responsable de la conception et de la structuration de dispositifs de formation, notamment pour des formations en ligne, et de l’accompagnement à l’usage des plateformes de formation. Ce poste est destiné à une personne passionnée par l’ingénierie pédagogique, capable de concevoir des parcours d’apprentissage efficaces et adaptés aux besoins des apprenants, tout en garantissant la qualité des contenus pédagogiques. Qualifications minimales : Être titulaire d’un diplôme Bac+5 en ingénierie pédagogique, sciences de l’éducation, technologies éducatives ou discipline connexe. Expérience générale : Cinq (05) ans d’...",https://www.emploi.cm/offre-emploi-cameroun/expert-ingenierie-pedagogique-formation-nkolfoulou-centre-cameroon-1168328,2026-05-04,emploi_cm,2026-05-22T10:50:20.044266
76,b9ec8e1ed5e35395,Stagiaire Commercial et Communication - Douala,Fsli Group,Douala,"Bac+3, Bac+4 & Bac+5 et plus",Prospection - Vente,Nous sommes à la recherche d'un Stagiaire Commercial et Communication. Missions : Contribution à la stratégie de communication . Gestion et animation des réseaux sociaux Prospection et suivi client Contribution aux différentes campagnes,https://www.emploi.cm/offre-emploi-cameroun/stagiaire-commercial-communication-douala-1174255,2026-04-30,emploi_cm,2026-05-22T10:50:20.044266
77,a50f6369fa5e7599,Agent de Recouvrement - Douala,Men Builder Sarl,Douala,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Négociation - Recouvrement - Vente,"Nous recherchons un Agent de recouvrement pour rejoindre notre équipe. Ce poste implique la gestion des processus de recouvrement des créances, le suivi des dossiers clients et la négociation avec les débiteurs. Le rôle nécessite une capacité à travailler dans un environnement dynamique et orienté résultats. Missions : Assurer le suivi et la relance des dossiers de recouvrement. Négocier avec les débiteurs pour le paiement des créances en retard. Analyser les dossiers clients pour déterminer les actions appropriées. Collaborer avec les équipes internes pour optimiser les processus de recouvrement. Rédiger des rapports réguliers sur l’état des dossiers et les actions entreprises.",https://www.emploi.cm/offre-emploi-cameroun/agent-recouvrement-douala-1177888,2026-05-08,emploi_cm,2026-05-22T10:50:20.044266
78,4a44f232c05fb3ea,Stagiaire Technicien Réseaux et Systèmes - Yaoundé,Nitro Technologies,Yaoundé,"Qualification avant bac, Bac, Bac+1 & Bac+2",LINUX - TCP IP - VLAN,"Nous sommes à la recherche d'un Stagiaire Technicien Réseaux et Systèmes. Missions : Participer à l’installation et à la configuration des équipements réseau (routeurs, switchs, points d’accès Wi-Fi) Assister à la maintenance et au dépannage des infrastructures informatiques Contribuer à la supervision des réseaux et systèmes Participer aux projets de déploiement chez les clients Rédiger des rapports d’intervention et documentations techniques Assurer un support technique de premier niveau",https://www.emploi.cm/offre-emploi-cameroun/stagiaire-technicien-reseaux-systemes-yaounde-1168401,2026-04-20,emploi_cm,2026-05-22T10:50:20.044266
79,9b22154ad198b6c1,Stage Pratique d’Insertion Socio-Professionnelle - Yaoundé,Infocomweb,Yaoundé,"Bac, Bac+1, Bac+2, Bac+3, Bac+4 & Bac+5 et plus",CMS - Rédaction Web - Référencement Web - Web Communication - Web Content - Web Management - WORDPRESS,"Dans le cadre de l'expansion des prestations de service d'un organe de presse partenaire basé à l'étranger, des opportunités spéciales de Stages Pratiques d’Insertion Socio-professionnelle sont offertes dans les domaines suivants : 1 Journaliste (Anglophone & Francophone) ; 1 Traducteur/Traductrice Bilingue (Anglais & Français) ; 2 Webmasters maîtrisant le CMS WordPress.",https://www.emploi.cm/offre-emploi-cameroun/stage-pratique-insertion-socio-professionnelle-yaounde-1171100,2026-04-23,emploi_cm,2026-05-22T10:50:20.044266
